instance,total_tokens_title,total_tokens_content,total_words_title,total_words_content,total_filtered_words_title,total_filtered_words_content,count_exclamations_title,proportion_exclamations_title,count_exclamations_content,proportion_exclamations_content,count_question_title,proportion_question_title,count_question_content,proportion_question_content,count_allcaps_title,proportion_allcaps_title,count_allcaps_content,proportion_allcaps_content,count_contractions_title,proportion_contractions_title,count_contractions_content,proportion_contractions_content,count_words_in_title_in_content,proportion_words_in_title_in_content,sentiment_title,truth_mean,truth_median,truth_mode,label
129,11,463,10,410,10,262,0,0.0,0,0.0,0,0.0,1,0.0021598272138228943,0,0.0,7,0.01707317073170732,0,0.0,2,0.005012531328320802,24,0.0916030534351145,0.0,0.13333334,0.0,0.0,0
130,11,1386,11,1251,8,789,0,0.0,0,0.0,0,0.0,3,0.0021645021645021645,0,0.0,1,0.0007993605115907274,0,0.0,0,0.0,50,0.06337135614702155,0.0,0.53333336,0.6666667,0.6666667,1
131,7,108,6,104,6,57,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.009615384615384616,0,0.0,1,0.009900990099009901,4,0.07017543859649122,0.0,0.4,0.33333334,0.0,0
132,12,508,12,446,11,288,0,0.0,0,0.0,0,0.0,0,0.0,2,0.16666666666666666,7,0.01569506726457399,0,0.0,4,0.009174311926605505,41,0.1423611111111111,0.0,0.13333334,0.0,0.0,0
133,12,1199,12,1081,10,635,0,0.0,1,0.0008340283569641367,0,0.0,0,0.0,0,0.0,6,0.005550416281221091,0,0.0,0,0.0,5,0.007874015748031496,-0.2,0.26666668,0.0,0.0,0
134,12,0,11,0,10,0,0,0.0,0,0,0,0.0,0,0,1,0.09090909090909091,0,0,0,0.0,0,0,0,0,-0.2,0.2,0.0,0.0,0
135,9,726,8,646,6,400,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.006191950464396285,0,0.0,0,0.0,33,0.0825,0.16666666666666666,0.2,0.0,0.0,0
136,10,1547,10,1355,9,834,0,0.0,0,0.0,0,0.0,1,0.0006464124111182935,0,0.0,12,0.008856088560885609,0,0.0,16,0.011869436201780416,32,0.03836930455635491,0.018181818181818174,0.0,0.0,0.0,0
137,18,1792,18,1608,15,939,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,44,0.02736318407960199,0,0.0,0,0.0,84,0.08945686900958466,-0.06195286195286196,0.46666667,0.33333334,0.33333334,0
138,11,904,11,827,9,526,0,0.0,2,0.0022123893805309734,0,0.0,1,0.0011061946902654867,0,0.0,8,0.009673518742442563,0,0.0,0,0.0,0,0.0,0.0,0.4,0.33333334,0.0,0
139,8,1404,8,1177,7,759,0,0.0,1,0.0007122507122507123,0,0.0,3,0.002136752136752137,0,0.0,12,0.010195412064570943,0,0.0,6,0.00516795865633075,54,0.07114624505928854,0.5,0.4,0.33333334,0.33333334,0
140,16,477,16,417,11,291,0,0.0,2,0.0041928721174004195,0,0.0,0,0.0,1,0.0625,15,0.03597122302158273,0,0.0,0,0.0,35,0.12027491408934708,0.0,0.4,0.33333334,0.33333334,0
141,9,42,8,39,7,25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02564102564102564,0,0.0,0,0.0,1,0.04,0.13636363636363635,0.26666668,0.0,0.0,0
142,14,138,14,115,14,77,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,1,0.008695652173913044,0,0.0,0,0.0,2,0.025974025974025976,0.3,0.2,0.33333334,0.33333334,0
143,12,91,10,74,8,44,0,0.0,1,0.01098901098901099,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-0.16666666666666666,0.8666667,1.0,1.0,1
144,8,1316,8,1172,6,675,0,0.0,1,0.0007598784194528875,0,0.0,7,0.005319148936170213,1,0.125,7,0.005972696245733789,0,0.0,0,0.0,7,0.01037037037037037,0.0,0.93333334,1.0,1.0,1
145,9,553,9,508,8,301,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.011811023622047244,0,0.0,0,0.0,22,0.07308970099667775,0.0,0.06666667,0.0,0.0,0
146,6,0,6,0,5,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.6666667,0.6666667,1.0,1
147,22,497,20,449,13,302,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,1,0.0022271714922048997,0,0.0,4,0.008988764044943821,26,0.08609271523178808,0.0,0.73333335,1.0,1.0,1
148,17,574,15,487,13,314,0,0.0,0,0.0,0,0.0,1,0.0017421602787456446,1,0.06666666666666667,17,0.03490759753593429,0,0.0,5,0.010570824524312896,26,0.08280254777070063,0.41818181818181815,0.2,0.0,0.0,0
149,12,987,11,884,7,532,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.007918552036199095,0,0.0,3,0.003432494279176201,21,0.039473684210526314,0.14659090909090908,0.13333334,0.0,0.0,0
150,12,14,12,12,11,10,0,0.0,0,0.0,0,0.0,0,0.0,1,0.08333333333333333,0,0.0,0,0.0,0,0.0,1,0.1,0.0,0.6,0.33333334,0.33333334,0
151,6,290,6,259,5,171,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.007722007722007722,0,0.0,1,0.004032258064516129,14,0.08187134502923976,0.0,0.46666667,0.33333334,0.33333334,0
152,14,110,14,99,14,66,0,0.0,0,0.0,0,0.0,0,0.0,1,0.07142857142857142,2,0.020202020202020204,0,0.0,0,0.0,1,0.015151515151515152,0.8,0.26666668,0.0,0.0,0
153,9,850,8,749,6,470,0,0.0,0,0.0,0,0.0,1,0.001176470588235294,1,0.125,8,0.010680907877169559,0,0.0,2,0.002699055330634278,6,0.01276595744680851,0.0,0.13333334,0.0,0.0,0
154,9,141,9,122,8,83,0,0.0,1,0.0070921985815602835,0,0.0,2,0.014184397163120567,1,0.1111111111111111,4,0.03278688524590164,0,0.0,0,0.0,12,0.14457831325301204,0.0,0.13333334,0.0,0.0,0
155,12,2084,12,1868,12,1186,0,0.0,0,0.0,0,0.0,1,0.0004798464491362764,0,0.0,16,0.008565310492505354,0,0.0,0,0.0,16,0.013490725126475547,0.0,0.73333335,0.6666667,1.0,1
156,25,633,22,547,14,322,1,0.04,2,0.00315955766192733,0,0.0,0,0.0,0,0.0,15,0.027422303473491772,0,0.0,4,0.007380073800738007,7,0.021739130434782608,0.625,0.46666667,0.33333334,0.33333334,0
157,11,82,10,73,8,38,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.0136986301369863,0,0.0,0,0.0,0,0.0,0.0,0.26666668,0.33333334,0.0,0
158,10,1106,10,958,10,593,0,0.0,0,0.0,0,0.0,11,0.009945750452079566,0,0.0,4,0.0041753653444676405,0,0.0,0,0.0,24,0.04047217537942664,0.04999999999999999,0.26666668,0.0,0.0,0
159,17,1253,15,1109,12,664,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0036068530207394047,0,0.0,0,0.0,25,0.03765060240963856,0.5,0.6666667,0.6666667,1.0,1
160,11,1282,10,1134,7,688,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.003527336860670194,0,0.0,0,0.0,0,0.0,-0.5,0.8666667,1.0,1.0,1
161,19,331,17,294,11,177,0,0.0,0,0.0,0,0.0,0,0.0,1,0.058823529411764705,3,0.01020408163265306,0,0.0,0,0.0,13,0.07344632768361582,0.0,0.2,0.33333334,0.33333334,0
162,9,716,8,614,7,390,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,0.019543973941368076,0,0.0,0,0.0,21,0.05384615384615385,0.0,0.33333334,0.33333334,0.0,0
163,10,113,10,95,8,64,0,0.0,1,0.008849557522123894,0,0.0,2,0.017699115044247787,1,0.1,2,0.021052631578947368,0,0.0,0,0.0,2,0.03125,0.0,0.2,0.0,0.0,0
164,36,1782,30,1617,19,889,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06666666666666667,25,0.015460729746444033,0,0.0,3,0.0018645121193287756,39,0.043869516310461196,0.14375,0.4,0.33333334,0.33333334,0
165,14,358,12,320,10,205,0,0.0,1,0.002793296089385475,0,0.0,2,0.00558659217877095,1,0.08333333333333333,8,0.025,0,0.0,5,0.016025641025641024,10,0.04878048780487805,0.5,0.06666667,0.0,0.0,0
166,7,854,6,760,5,466,0,0.0,0,0.0,0,0.0,2,0.00234192037470726,0,0.0,6,0.007894736842105263,0,0.0,1,0.0013280212483399733,17,0.03648068669527897,0.0,0.06666667,0.0,0.0,0
167,19,281,19,259,15,176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.011583011583011582,0,0.0,0,0.0,16,0.09090909090909091,0.0,0.2,0.0,0.0,0
168,19,546,17,480,13,279,0,0.0,1,0.0018315018315018315,0,0.0,1,0.0018315018315018315,0,0.0,4,0.008333333333333333,0,0.0,4,0.008421052631578947,32,0.11469534050179211,0.07500000000000001,0.8,0.6666667,0.6666667,1
169,12,697,9,598,8,377,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31,0.051839464882943144,0,0.0,5,0.008460236886632826,31,0.08222811671087533,-0.2,0.13333334,0.0,0.0,0
170,10,1321,9,1171,7,767,0,0.0,0,0.0,0,0.0,1,0.000757002271006813,1,0.1111111111111111,33,0.028181041844577284,0,0.0,0,0.0,67,0.08735332464146023,0.0,0.33333334,0.33333334,0.0,0
171,12,491,12,447,10,280,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.008948545861297539,0,0.0,0,0.0,34,0.12142857142857143,0.35,0.33333334,0.33333334,0.0,0
172,15,371,13,311,12,185,0,0.0,1,0.0026954177897574125,0,0.0,0,0.0,0,0.0,4,0.012861736334405145,0,0.0,1,0.003236245954692557,2,0.010810810810810811,0.0,0.46666667,0.6666667,0.6666667,1
173,17,383,16,353,16,224,0,0.0,0,0.0,0,0.0,0,0.0,2,0.125,10,0.028328611898016998,0,0.0,0,0.0,2,0.008928571428571428,0.15625,0.4,0.33333334,0.33333334,0
174,7,20,7,17,7,9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0625,0,0.0,0.0,0.46666667,0.6666667,0.6666667,1
175,18,1556,17,1407,9,765,0,0.0,0,0.0,0,0.0,2,0.0012853470437017994,1,0.058823529411764705,10,0.007107320540156361,0,0.0,3,0.0022675736961451248,11,0.01437908496732026,0.4,0.26666668,0.33333334,0.0,0
176,13,1943,12,1704,7,1056,0,0.0,4,0.002058672156459084,0,0.0,10,0.0051466803911477095,0,0.0,34,0.01995305164319249,0,0.0,1,0.0006357279084551812,32,0.030303030303030304,-0.1,0.8,1.0,1.0,1
177,14,383,13,352,13,210,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.014204545454545454,0,0.0,0,0.0,26,0.12380952380952381,0.0,0.4,0.33333334,0.0,0
178,325,421,309,373,218,206,1,0.003076923076923077,0,0.0,0,0.0,0,0.0,9,0.02912621359223301,4,0.010723860589812333,0,0.0,0,0.0,10,0.04854368932038835,0.12919372294372294,0.13333334,0.0,0.0,0
179,8,972,7,864,5,518,0,0.0,0,0.0,0,0.0,2,0.00205761316872428,0,0.0,6,0.006944444444444444,0,0.0,9,0.010727056019070322,14,0.02702702702702703,0.0,0.2,0.33333334,0.33333334,0
180,10,296,10,249,9,165,0,0.0,2,0.006756756756756757,0,0.0,2,0.006756756756756757,0,0.0,16,0.0642570281124498,0,0.0,0,0.0,17,0.10303030303030303,0.0,0.4,0.33333334,0.0,0
181,4,76,4,72,3,44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.05555555555555555,0,0.0,0,0.0,2,0.045454545454545456,-0.1,0.6,0.6666667,0.6666667,1
182,11,853,11,790,9,485,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.017721518987341773,0,0.0,0,0.0,23,0.04742268041237113,0.0,0.8,0.6666667,0.6666667,1
183,13,100,12,89,12,63,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.02247191011235955,0,0.0,0,0.0,5,0.07936507936507936,0.6,0.2,0.33333334,0.33333334,0
184,10,215,10,195,8,127,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.010256410256410256,0,0.0,0,0.0,14,0.11023622047244094,-0.125,0.2,0.0,0.0,0
185,12,836,12,748,10,444,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.004010695187165776,0,0.0,10,0.01366120218579235,16,0.036036036036036036,0.5,0.13333334,0.0,0.0,0
186,20,525,20,471,12,278,0,0.0,0,0.0,0,0.0,0,0.0,1,0.05,3,0.006369426751592357,0,0.0,3,0.0064794816414686825,15,0.0539568345323741,0.0,0.53333336,0.33333334,0.33333334,0
187,9,288,9,254,7,154,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1111111111111111,8,0.031496062992125984,0,0.0,1,0.004016064257028112,7,0.045454545454545456,0.3,0.46666667,0.33333334,0.33333334,0
188,13,1393,12,1218,9,699,0,0.0,4,0.002871500358937545,0,0.0,4,0.002871500358937545,0,0.0,15,0.012315270935960592,0,0.0,26,0.022108843537414966,6,0.008583690987124463,0.0,0.6,0.6666667,0.6666667,1
189,7,361,7,322,6,201,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.012422360248447204,0,0.0,2,0.006369426751592357,10,0.04975124378109453,-0.1,0.4,0.33333334,0.33333334,0
190,5,0,5,0,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.13333334,0.0,0.0,0
191,13,784,12,702,8,433,0,0.0,0,0.0,0,0.0,2,0.002551020408163265,0,0.0,8,0.011396011396011397,0,0.0,0,0.0,6,0.013856812933025405,-0.1,0.73333335,0.6666667,1.0,1
192,4,81,4,72,4,45,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.013888888888888888,0,0.0,0,0.0,0,0.0,0.0,0.13333334,0.0,0.0,0
193,28,643,27,580,16,327,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,0.032758620689655175,0,0.0,7,0.012411347517730497,7,0.021406727828746176,-0.07500000000000001,0.53333336,0.6666667,0.6666667,1
194,10,85,9,72,9,46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.027777777777777776,0,0.0,0,0.0,7,0.15217391304347827,0.13636363636363635,0.0,0.0,0.0,0
195,323,147,307,127,217,81,1,0.0030959752321981426,1,0.006802721088435374,0,0.0,0,0.0,11,0.035830618892508145,0,0.0,0,0.0,0,0.0,4,0.04938271604938271,0.14297785547785546,0.33333334,0.33333334,0.0,0
196,12,677,12,618,9,397,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.009708737864077669,1,0.09090909090909091,2,0.003278688524590164,30,0.07556675062972293,-0.05,0.6,0.6666667,0.6666667,1
197,9,812,9,716,7,417,0,0.0,0,0.0,0,0.0,2,0.0024630541871921183,0,0.0,37,0.051675977653631286,0,0.0,12,0.01721664275466284,17,0.0407673860911271,0.0,0.33333334,0.33333334,0.0,0
198,10,938,9,835,8,496,0,0.0,1,0.0010660980810234541,0,0.0,1,0.0010660980810234541,0,0.0,11,0.013173652694610778,0,0.0,5,0.006045949214026602,35,0.07056451612903226,0.0,0.06666667,0.0,0.0,0
199,10,0,9,0,7,0,0,0.0,0,0,0,0.0,0,0,1,0.1111111111111111,0,0,0,0.0,0,0,0,0,0.4,0.06666667,0.0,0.0,0
200,16,573,13,526,9,314,0,0.0,0,0.0,0,0.0,1,0.0017452006980802793,0,0.0,7,0.013307984790874524,0,0.0,0,0.0,25,0.07961783439490445,0.4166666666666667,0.46666667,0.33333334,0.33333334,0
201,17,211,14,192,13,120,0,0.0,0,0.0,1,0.058823529411764705,0,0.0,1,0.07142857142857142,2,0.010416666666666666,0,0.0,0,0.0,10,0.08333333333333333,1.0,0.4,0.6666667,0.6666667,1
202,2,0,2,0,2,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.46666667,0.33333334,0.33333334,0
203,12,710,12,663,10,399,0,0.0,1,0.0014084507042253522,0,0.0,0,0.0,1,0.08333333333333333,7,0.010558069381598794,0,0.0,0,0.0,40,0.10025062656641603,0.0,0.26666668,0.0,0.0,0
204,8,688,8,618,5,392,0,0.0,1,0.0014534883720930232,0,0.0,0,0.0,0,0.0,24,0.038834951456310676,0,0.0,1,0.001644736842105263,7,0.017857142857142856,0.0,0.46666667,0.33333334,0.33333334,0
205,8,39,7,37,6,23,0,0.0,0,0.0,0,0.0,0,0.0,1,0.14285714285714285,1,0.02702702702702703,0,0.0,0,0.0,4,0.17391304347826086,0.0,0.8,0.6666667,0.6666667,1
206,14,881,11,788,10,483,0,0.0,4,0.004540295119182747,0,0.0,6,0.00681044267877412,0,0.0,6,0.007614213197969543,0,0.0,0,0.0,33,0.06832298136645963,0.13636363636363635,0.53333336,0.6666667,0.6666667,1
207,11,133,11,107,8,85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.018691588785046728,0,0.0,0,0.0,5,0.058823529411764705,0.0,0.2,0.33333334,0.33333334,0
208,10,247,10,213,8,127,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,3,0.014084507042253521,0,0.0,0,0.0,7,0.05511811023622047,-0.4,0.4,0.33333334,0.33333334,0
209,10,1513,10,1383,8,844,0,0.0,0,0.0,0,0.0,1,0.0006609385327164573,0,0.0,11,0.007953723788864787,0,0.0,0,0.0,35,0.041469194312796206,0.0,0.26666668,0.33333334,0.33333334,0
210,20,661,20,579,11,348,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0017271157167530224,0,0.0,7,0.012345679012345678,24,0.06896551724137931,-0.5,0.2,0.33333334,0.33333334,0
211,13,515,12,463,10,291,0,0.0,0,0.0,0,0.0,0,0.0,4,0.3333333333333333,14,0.03023758099352052,0,0.0,4,0.008771929824561403,0,0.0,0.5,0.73333335,0.6666667,1.0,1
212,11,885,10,743,9,453,1,0.09090909090909091,0,0.0,0,0.0,1,0.0011299435028248588,1,0.1,22,0.029609690444145357,0,0.0,3,0.004081632653061225,9,0.019867549668874173,0.0,0.2,0.33333334,0.33333334,0
213,10,1418,10,1285,8,772,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0023346303501945525,0,0.0,0,0.0,28,0.03626943005181347,0.0,0.13333334,0.0,0.0,0
214,8,97,8,82,8,54,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.6,0.6666667,1.0,1
215,10,397,10,364,8,225,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.005494505494505495,0,0.0,0,0.0,18,0.08,0.0,0.06666667,0.0,0.0,0
216,18,142,15,129,11,89,0,0.0,0,0.0,0,0.0,1,0.007042253521126761,0,0.0,2,0.015503875968992248,0,0.0,0,0.0,7,0.07865168539325842,0.09999999999999999,0.06666667,0.0,0.0,0
217,15,214,14,184,13,115,0,0.0,2,0.009345794392523364,0,0.0,2,0.009345794392523364,0,0.0,6,0.03260869565217391,0,0.0,4,0.022598870056497175,14,0.12173913043478261,-0.3,0.2,0.0,0.0,0
218,26,1856,25,1660,19,1020,0,0.0,0,0.0,0,0.0,1,0.0005387931034482759,0,0.0,14,0.008433734939759036,0,0.0,10,0.006127450980392157,58,0.056862745098039215,0.06818181818181818,0.06666667,0.0,0.0,0
219,13,547,11,501,8,330,0,0.0,0,0.0,1,0.07692307692307693,1,0.0018281535648994515,0,0.0,9,0.017964071856287425,0,0.0,1,0.002336448598130841,28,0.08484848484848485,0.13636363636363635,0.6,0.6666667,0.6666667,1
220,41,1597,37,1477,20,838,0,0.0,0,0.0,0,0.0,0,0.0,1,0.02702702702702703,20,0.013540961408259987,1,0.02702702702702703,0,0.0,67,0.07995226730310262,0.7,0.33333334,0.33333334,0.33333334,0
221,13,155,11,131,10,84,0,0.0,1,0.0064516129032258064,0,0.0,2,0.012903225806451613,0,0.0,1,0.007633587786259542,0,0.0,0,0.0,6,0.07142857142857142,-0.5,0.13333334,0.0,0.0,0
222,13,1941,12,1748,10,1071,0,0.0,0,0.0,0,0.0,2,0.0010303967027305513,0,0.0,21,0.012013729977116704,0,0.0,2,0.0011869436201780415,73,0.06816059757236227,0.0,0.53333336,0.6666667,0.6666667,1
223,9,0,7,0,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,-0.2,0.6666667,0.6666667,1.0,1
224,4,0,3,0,3,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.13333334,0.0,0.0,0
225,22,2885,20,2620,14,1481,0,0.0,6,0.0020797227036395147,0,0.0,7,0.0024263431542461003,0,0.0,9,0.003435114503816794,0,0.0,0,0.0,100,0.0675219446320054,0.2,0.6,0.6666667,0.6666667,1
226,9,406,9,359,9,229,0,0.0,0,0.0,0,0.0,1,0.0024630541871921183,0,0.0,3,0.008356545961002786,0,0.0,1,0.0028089887640449437,12,0.05240174672489083,0.13636363636363635,0.6,0.6666667,0.6666667,1
227,7,279,7,252,7,165,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.007936507936507936,0,0.0,0,0.0,7,0.04242424242424243,-0.25,0.4,0.33333334,0.33333334,0
228,10,1457,9,1292,7,792,0,0.0,1,0.0006863417982155113,0,0.0,0,0.0,0,0.0,9,0.00696594427244582,0,0.0,4,0.003134796238244514,12,0.015151515151515152,0.0,0.53333336,0.6666667,0.6666667,1
229,11,2844,11,2513,10,1533,0,0.0,5,0.0017580872011251757,0,0.0,4,0.0014064697609001407,2,0.18181818181818182,148,0.05889375248706725,0,0.0,0,0.0,213,0.13894324853228962,-0.1,0.73333335,0.6666667,0.6666667,1
230,15,646,13,582,11,358,0,0.0,0,0.0,1,0.06666666666666667,1,0.0015479876160990713,1,0.07692307692307693,11,0.018900343642611683,0,0.0,1,0.001736111111111111,31,0.08659217877094973,-0.18333333333333335,0.53333336,0.33333334,0.33333334,0
231,20,132,18,104,14,71,0,0.0,3,0.022727272727272728,0,0.0,0,0.0,1,0.05555555555555555,1,0.009615384615384616,0,0.0,0,0.0,17,0.23943661971830985,0.13636363636363635,0.06666667,0.0,0.0,0
232,327,329,311,285,221,173,1,0.0030581039755351682,0,0.0,0,0.0,0,0.0,8,0.02572347266881029,3,0.010526315789473684,0,0.0,1,0.0036101083032490976,20,0.11560693641618497,0.1220508658008658,0.0,0.0,0.0,0
233,13,618,12,540,10,356,0,0.0,0,0.0,1,0.07692307692307693,1,0.0016181229773462784,1,0.08333333333333333,10,0.018518518518518517,0,0.0,1,0.0019047619047619048,50,0.1404494382022472,0.0,0.6,0.6666667,0.6666667,1
234,10,213,10,191,9,131,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.02617801047120419,0,0.0,0,0.0,17,0.1297709923664122,0.0,0.53333336,0.6666667,0.6666667,1
235,16,843,16,774,12,462,0,0.0,0,0.0,0,0.0,0,0.0,2,0.125,36,0.046511627906976744,0,0.0,0,0.0,31,0.0670995670995671,-0.1,0.0,0.0,0.0,0
236,12,1128,12,986,8,588,0,0.0,0,0.0,0,0.0,1,0.0008865248226950354,0,0.0,8,0.008113590263691683,0,0.0,10,0.010362694300518135,37,0.06292517006802721,-0.03181818181818183,0.33333334,0.33333334,0.0,0
237,13,1682,13,1518,9,925,0,0.0,0,0.0,0,0.0,3,0.0017835909631391202,0,0.0,26,0.017127799736495388,0,0.0,0,0.0,48,0.05189189189189189,0.25,0.13333334,0.0,0.0,0
238,11,323,11,289,9,186,0,0.0,4,0.01238390092879257,0,0.0,0,0.0,1,0.09090909090909091,6,0.020761245674740483,0,0.0,1,0.003484320557491289,11,0.05913978494623656,-0.4,0.0,0.0,0.0,0
239,15,357,15,285,14,202,0,0.0,0,0.0,0,0.0,14,0.0392156862745098,1,0.06666666666666667,6,0.021052631578947368,0,0.0,1,0.0035971223021582736,1,0.0049504950495049506,-0.08333333333333333,0.53333336,0.6666667,0.6666667,1
240,11,480,9,409,9,274,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.009779951100244499,0,0.0,1,0.0024752475247524753,4,0.014598540145985401,0.0,0.2,0.33333334,0.33333334,0
241,9,259,7,230,7,156,0,0.0,0,0.0,1,0.1111111111111111,1,0.003861003861003861,0,0.0,3,0.013043478260869565,0,0.0,2,0.008771929824561403,2,0.01282051282051282,0.5,1.0,1.0,1.0,1
242,11,64,10,59,9,41,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,1,0.01694915254237288,0,0.0,0,0.0,5,0.12195121951219512,0.0,0.13333334,0.0,0.0,0
243,9,0,9,0,6,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.0,0.13333334,0.0,0.0,0
244,14,113,13,97,12,64,0,0.0,1,0.008849557522123894,0,0.0,2,0.017699115044247787,1,0.07692307692307693,3,0.030927835051546393,0,0.0,2,0.021052631578947368,7,0.109375,-0.15000000000000002,0.6,0.6666667,0.6666667,1
245,6,390,6,340,5,213,0,0.0,1,0.002564102564102564,0,0.0,1,0.002564102564102564,0,0.0,10,0.029411764705882353,0,0.0,3,0.008875739644970414,10,0.046948356807511735,0.525,0.6,0.6666667,0.6666667,1
246,11,162,10,143,10,97,0,0.0,1,0.006172839506172839,0,0.0,2,0.012345679012345678,1,0.1,3,0.02097902097902098,0,0.0,0,0.0,11,0.1134020618556701,0.0,0.06666667,0.0,0.0,0
247,11,299,10,276,6,182,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0036231884057971015,0,0.0,0,0.0,17,0.09340659340659341,0.5,0.8666667,1.0,1.0,1
248,24,811,22,736,14,438,0,0.0,0,0.0,1,0.041666666666666664,0,0.0,0,0.0,3,0.004076086956521739,0,0.0,1,0.001366120218579235,31,0.07077625570776255,0.0,0.73333335,0.6666667,1.0,1
249,8,59,7,52,7,40,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.038461538461538464,0,0.0,0,0.0,1,0.025,0.0,0.73333335,0.6666667,1.0,1
250,23,1582,21,1424,15,875,0,0.0,0,0.0,0,0.0,2,0.0012642225031605564,2,0.09523809523809523,8,0.0056179775280898875,0,0.0,0,0.0,27,0.030857142857142857,0.15,0.13333334,0.0,0.0,0
251,11,292,11,264,9,164,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,8,0.030303030303030304,0,0.0,0,0.0,23,0.1402439024390244,0.0,0.13333334,0.0,0.0,0
252,11,42,11,39,11,23,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.6666667,0.6666667,1.0,1
253,13,342,12,304,12,207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,7,0.023026315789473683,0,0.0,0,0.0,6,0.028985507246376812,0.0,0.46666667,0.6666667,0.6666667,1
254,6,461,6,412,4,236,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0048543689320388345,0,0.0,7,0.017369727047146403,17,0.07203389830508475,0.0,0.6666667,0.6666667,1.0,1
255,12,343,10,309,9,189,0,0.0,0,0.0,0,0.0,0,0.0,1,0.1,7,0.022653721682847898,0,0.0,0,0.0,19,0.10052910052910052,0.0,0.6,0.6666667,0.6666667,1
256,8,1649,8,1448,7,904,0,0.0,2,0.001212856276531231,0,0.0,4,0.002425712553062462,0,0.0,28,0.019337016574585635,0,0.0,0,0.0,49,0.05420353982300885,0.3333333333333333,0.46666667,0.33333334,0.0,0
257,8,415,8,369,6,222,0,0.0,0,0.0,0,0.0,0,0.0,2,0.25,20,0.05420054200542006,0,0.0,1,0.0027100271002710027,13,0.05855855855855856,0.0,0.13333334,0.0,0.0,0
258,19,0,15,0,11,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0.1,0.06666667,0.0,0.0,0
